ID,Race,Age,Sex,HS_GPA,ACT,ACT_ENG,ACT_MATH,ACT_READ,ACT_SCI,MAJOR_CODE,Stype,Hours
10028,Black,31,Male,3.29,23,22,24,23,25,58,N,12
10029,Black,21,Male,3.68,NA,NA,NA,NA,NA,43,N,3
10030,Black,30,Female,3.79,26,26,24,24,26,85,M,15
10031,Asian,25,Female,2.89,23,23,23,25,25,33,M,19
10032,Hispanic,27,Female,2.94,18,19,17,15,19,69,N,15
10033,White,29,Female,3.85,25,24,23,24,25,114,N,15
10034,White,29,Male,3.34,NA,NA,NA,NA,NA,5,N,6
10035,White,29,Male,3.47,27,27,25,27,25,26,N,16
10036,Black,20,Female,3,21,20,21,18,20,40,M,17
10037,Hispanic,28,Female,3.43,16,17,19,13,16,5,M,15
10038,Hispanic,24,Male,1.89,NA,NA,NA,NA,NA,111,N,3
10039,Black,28,Female,3.37,20,20,20,20,20,1,N,12
10040,White,27,Male,2.29,24,26,25,23,23,86,M,15
10041,White,26,Male,2.48,25,25,26,25,24,122,M,12
10042,White,19,Female,3.38,25,25,27,24,25,58,M,17
10043,Hispanic,27,Male,3.46,17,16,17,17,16,108,N,6
10044,White,23,Male,3.77,NA,NA,NA,NA,NA,103,M,18
10045,White,32,Male,2.54,NA,NA,NA,NA,NA,43,M,16
10046,White,33,Male,3.17,25,25,27,25,24,31,N,12
10047,White,28,Female,2.45,21,22,22,23,21,50,N,19
10048,White,23,Female,2.82,20,22,19,20,19,14,M,4
10049,White,34,Male,3.49,NA,NA,NA,NA,NA,39,M,14
10050,White,22,Female,3.02,22,23,23,21,21,89,N,3
10051,White,31,Male,2.52,NA,NA,NA,NA,NA,50,M,14
10052,White,28,Female,3.64,24,24,24,22,22,5,N,16
10053,White,32,Female,3.79,20,21,20,19,20,88,N,3
10054,Hispanic,18,Male,3.87,19,20,20,21,20,1,N,15
10055,White,35,Male,2.79,32,34,31,35,30,1,M,15
10056,White,23,Female,3.07,22,22,22,24,20,1,N,13
10057,White,20,Male,3.39,NA,NA,NA,NA,NA,5,N,16
10058,White,28,Male,3.94,NA,NA,NA,NA,NA,79,N,14
10059,Black,20,Male,2.73,NA,NA,NA,NA,NA,76,M,15
10060,White,19,Female,3.72,19,20,20,21,22,5,N,16
10061,White,20,Male,2.78,NA,NA,NA,NA,NA,98,M,15
10062,White,35,Male,3.91,22,23,23,23,21,100,N,15
10063,White,35,Female,3.16,NA,NA,NA,NA,NA,99,M,3
10064,White,22,Female,3.24,16,15,17,15,17,4,N,12
10065,White,32,Male,3.78,22,23,21,23,20,1,N,6
10066,Native,28,Male,3.32,23,26,23,21,24,1,N,12
10067,Black,26,Male,3.65,20,19,24,21,19,1,N,13
10068,Bi-Racial,29,Male,3.66,18,14,20,20,17,93,N,15
10069,Hispanic,21,Male,2.54,NA,NA,NA,NA,NA,85,M,13
10070,Hispanic,23,Female,3.41,NA,NA,NA,NA,NA,21,M,12
10071,White,24,Female,3.46,NA,NA,NA,NA,NA,1,M,15
10072,Black,19,Female,2.97,NA,NA,NA,NA,NA,21,N,15
10073,White,25,Male,3.74,NA,NA,NA,NA,NA,107,N,15
10074,Black,23,Male,2.55,22,21,22,23,23,115,N,16
10075,Hispanic,21,Female,3.44,24,23,25,25,26,50,N,10
10076,White,30,Male,2.91,26,25,27,27,26,15,N,3
10077,White,24,Male,2.26,18,19,17,16,19,103,M,3
10078,White,19,Female,2.54,31,30,30,30,32,90,M,15
10079,White,34,Female,3.12,24,25,23,26,23,114,N,9
10080,Asian,23,Female,2.76,NA,NA,NA,NA,NA,112,M,3
10081,White,29,Male,3.31,20,18,17,19,20,114,M,15
10082,White,35,Female,2.71,NA,NA,NA,NA,NA,53,N,13
10083,White,29,Male,3.94,21,21,20,20,22,31,N,15
10084,White,35,Male,3.14,22,22,21,24,26,16,N,3
10085,White,27,Male,3.66,NA,NA,NA,NA,NA,104,N,18
10086,White,32,Male,3.57,20,22,22,19,22,114,M,15
10087,White,31,Female,2.72,17,16,15,20,17,1,N,15
10088,White,31,Female,3.86,NA,NA,NA,NA,NA,71,N,12
10089,White,25,Female,2.41,32,36,35,35,34,5,N,15
10090,Hispanic,27,Male,3.67,20,21,20,21,19,93,N,15
10091,Hispanic,23,Male,3.6,NA,NA,NA,NA,NA,5,N,12
10092,White,25,Female,3.58,22,24,25,22,21,104,M,16
10093,White,27,Female,3.92,NA,NA,NA,NA,NA,111,N,9
10094,White,18,Female,3.68,NA,NA,NA,NA,NA,114,M,17
10095,White,25,Female,3.22,19,16,22,19,19,32,N,12
10096,White,35,Female,3.61,NA,NA,NA,NA,NA,63,M,13
10097,Black,31,Male,3.22,28,28,27,29,29,31,M,12
10098,Hispanic,29,Male,3.14,24,24,25,23,25,108,M,2
10099,Black,31,Male,3.31,NA,NA,NA,NA,NA,76,M,13
10100,White,26,Female,2.45,NA,NA,NA,NA,NA,5,N,12
10101,White,27,Female,3.57,21,23,23,20,21,116,N,13
10102,White,18,Male,2.33,23,22,22,23,23,107,N,12
10103,White,19,Male,3.66,17,17,16,18,15,5,N,2
10104,White,31,Female,3.11,27,30,27,28,28,104,N,11
10105,White,34,Male,3.17,20,20,20,20,23,56,N,12
10106,White,35,Male,3.91,18,16,19,15,17,1,M,15
10107,Hispanic,27,Male,3.42,26,29,26,25,27,100,N,12
10108,White,31,Female,3.74,18,18,17,17,18,107,N,12
10109,Asian,34,Male,3.42,29,25,28,28,29,114,N,16
10110,White,22,Female,3.07,NA,NA,NA,NA,NA,31,N,14
10111,Black,28,Male,3.09,NA,NA,NA,NA,NA,1,N,15
10112,White,22,Male,3.53,29,30,32,28,30,79,N,13
10113,White,26,Female,3.46,21,20,20,17,20,31,N,14
10114,Hispanic,22,Female,2.8,NA,NA,NA,NA,NA,77,M,16
10115,White,21,Male,3.97,27,27,23,27,29,103,N,16
10116,Black,34,Female,3.31,23,24,22,25,20,122,M,9
10117,White,21,Female,3.17,21,20,22,23,21,102,N,14
10118,Hispanic,24,Male,2.33,26,27,26,26,25,69,N,15
10119,Bi-Racial,22,Male,3.95,21,22,19,21,20,114,N,12
10120,White,18,Female,3.29,18,19,21,21,19,134,M,15
10121,Asian,24,Female,2.91,20,19,19,21,19,108,N,15
10122,Hispanic,22,Male,3.22,24,24,25,23,25,119,M,15
10123,White,22,Female,3.39,20,20,23,18,20,5,N,3
10124,White,23,Female,3.34,24,21,25,24,23,107,M,12
10125,White,27,Male,3.41,NA,NA,NA,NA,NA,5,N,7
10126,White,24,Male,2.92,NA,NA,NA,NA,NA,24,N,3
10127,White,21,Female,3.79,21,18,20,21,23,40,N,16
10128,White,28,Female,2.44,NA,NA,NA,NA,NA,1,N,13
10129,Black,24,Male,3.76,NA,NA,NA,NA,NA,43,M,15
10130,Hispanic,20,Female,3.45,19,21,21,18,17,1,N,15
10131,Hispanic,24,Male,3.8,28,27,28,29,27,31,N,17
10132,White,22,Male,3.51,21,22,21,18,21,114,N,13
10133,White,33,Male,2.02,NA,NA,NA,NA,NA,1,N,12
10134,Hispanic,28,Male,3.71,20,19,21,23,18,1,N,14
10135,White,35,Female,3.24,15,16,14,15,13,119,N,15
10136,Hispanic,32,Male,3.33,NA,NA,NA,NA,NA,89,M,12
10137,White,27,Male,3.33,NA,NA,NA,NA,NA,1,M,6
10138,White,27,Male,3.33,NA,NA,NA,NA,NA,75,N,12
10139,White,22,Male,3.56,18,19,20,21,20,14,N,14
10140,White,21,Male,2.43,NA,NA,NA,NA,NA,115,N,3
10141,Hispanic,29,Male,3.17,23,25,24,22,27,107,N,14
10142,White,29,Female,3.34,NA,NA,NA,NA,NA,86,N,17
10143,White,30,Male,3.28,29,27,31,30,31,15,N,6
10144,White,33,Female,3.5,NA,NA,NA,NA,NA,92,M,15
10145,White,20,Male,2.88,25,22,25,25,26,108,N,6
10146,Black,22,Female,2.99,22,22,23,23,22,108,N,10
10147,White,29,Male,3.68,26,29,28,25,25,1,N,15
10148,Hispanic,18,Female,3.26,16,15,15,16,15,22,M,13
10149,White,18,Male,2.33,26,26,25,26,26,107,N,12
10150,Hispanic,20,Male,2.43,20,20,19,19,20,107,M,12
10151,White,25,Female,2.98,19,19,20,21,15,1,N,13
10152,Hispanic,35,Male,2.86,27,26,26,28,26,107,N,12
10153,White,21,Female,2.75,NA,NA,NA,NA,NA,130,M,12
10154,White,29,Female,3.55,23,25,22,22,24,99,N,12
10155,Hispanic,29,Male,2.23,21,21,20,21,21,22,M,16
10156,Black,20,Male,3.53,22,23,20,22,22,5,M,12
10157,Hispanic,20,Male,2.36,22,21,22,21,21,114,N,15
10158,White,20,Male,3.64,31,31,32,32,31,50,M,15
10159,Hispanic,28,Female,3.26,21,20,21,20,19,5,N,12.5
10160,Hispanic,35,Male,3.97,21,23,20,24,23,33,N,14
10161,White,18,Female,2.54,25,26,26,25,24,5,N,15
10162,White,28,Male,3.08,23,24,23,22,22,107,N,17
10163,Black,28,Female,3.33,NA,NA,NA,NA,NA,32,N,15
10164,White,26,Female,3.84,22,24,21,22,22,10,N,10
10165,Hispanic,26,Male,3.89,19,17,20,19,19,21,M,14
10166,Hispanic,32,Male,2.77,23,23,20,24,23,111,N,12
10167,White,27,Female,2.51,20,20,21,20,20,16,M,3
10168,Black,24,Male,1.74,29,30,28,29,33,60,N,15
10169,Black,20,Female,2.41,23,23,22,20,24,54,M,12
10170,White,21,Male,3.57,16,17,14,14,16,1,M,13
10171,Hispanic,30,Male,2.77,NA,NA,NA,NA,NA,79,N,15
10172,Bi-Racial,28,Female,3.38,20,19,22,21,20,19,N,15
10173,White,25,Male,2.88,NA,NA,NA,NA,NA,107,N,14
10174,Bi-Racial,33,Male,3.25,21,21,20,23,21,78,N,12
10175,White,34,Male,3.42,26,26,28,26,27,22,N,16.5
10176,Black,26,Male,3.24,24,22,22,20,24,5,M,16
10177,White,32,Male,3.56,18,18,20,17,17,109,M,9
10178,White,30,Male,3.84,NA,NA,NA,NA,NA,50,N,12
10179,White,29,Male,2.59,23,26,21,23,21,78,N,16.5
10180,White,27,Female,2.62,21,21,22,20,20,86,M,15
10181,White,31,Female,3.26,21,19,22,24,21,1,M,17
10182,White,23,Female,3.2,27,29,25,26,27,1,M,15
10183,White,35,Male,3.25,NA,NA,NA,NA,NA,87,M,15
10184,White,33,Male,3.87,20,21,21,19,19,31,N,12
10185,White,28,Male,3.62,22,24,26,23,23,32,M,21
10186,Hispanic,31,Male,2.74,18,19,17,17,20,1,M,12
10187,Hispanic,27,Female,3.31,22,21,23,23,20,99,M,16
10188,Hispanic,28,Male,3.08,18,16,20,22,21,19,N,14
10189,Black,27,Male,2.29,23,22,24,21,24,30,N,13
10190,White,27,Female,3.74,22,20,22,22,22,108,N,4
10191,White,18,Male,3.62,30,30,30,32,29,107,N,9
10192,White,20,Female,3.69,17,16,17,20,17,58,M,12
10193,White,29,Male,3.09,19,19,17,20,16,1,N,13
10194,White,18,Male,3.22,25,26,24,25,26,98,N,14
10195,White,29,Male,3.33,17,16,15,17,15,122,N,19
10196,Black,18,Male,3,20,22,21,18,20,107,M,12
10197,White,27,Female,3.8,NA,NA,NA,NA,NA,1,N,17
10198,White,29,Female,3.26,27,27,29,28,29,72,N,12
10199,White,34,Male,3.4,NA,NA,NA,NA,NA,1,N,13
10200,White,19,Female,3.11,22,22,22,20,22,1,N,14
10201,Bi-Racial,26,Female,3.92,NA,NA,NA,NA,NA,104,N,15
10202,White,19,Female,3.86,21,23,21,20,21,21,N,6
10203,White,28,Female,3.54,NA,NA,NA,NA,NA,16,N,6
10204,Black,32,Female,3.71,33,34,34,34,31,20,N,15
10205,White,33,Male,3.49,24,25,21,22,25,107,M,6
10206,Hispanic,35,Male,2.74,27,28,25,25,27,33,N,5
10207,White,18,Male,2.72,18,18,19,18,16,50,N,13
10208,Hawaiian,23,Female,3.73,19,18,19,18,16,5,N,13
10209,White,21,Male,3.98,21,21,21,22,20,17,N,16
10210,Hispanic,20,Female,3.13,24,24,26,25,25,116,N,15
10211,White,26,Female,3.37,NA,NA,NA,NA,NA,46,M,13
10212,White,20,Female,2.95,NA,NA,NA,NA,NA,100,N,12
10213,White,31,Female,3.87,NA,NA,NA,NA,NA,109,N,16
10214,White,29,Male,3.32,18,17,16,20,15,89,N,16
10215,White,25,Male,2.68,24,23,24,23,23,1,M,15
10216,Black,35,Female,3.97,22,25,25,24,24,19,N,12
10217,White,31,Female,3.08,19,18,20,20,23,22,N,15
10218,White,21,Female,2.61,NA,NA,NA,NA,NA,32,N,12
10219,Hispanic,34,Male,3.29,21,19,19,23,20,107,N,15
10220,White,18,Male,3.32,20,20,18,21,20,17,M,6
10221,White,28,Male,3.29,17,17,17,17,18,22,N,13
10222,Black,27,Female,2.44,NA,NA,NA,NA,NA,103,N,15
10223,White,23,Female,2.91,18,21,16,19,17,5,M,16
10224,Hispanic,33,Male,3.16,24,24,24,25,23,17,M,14
10225,White,22,Male,2.7,20,19,19,18,19,107,N,16
10226,Black,28,Male,3.06,18,19,19,17,17,39,N,15
10227,White,29,Male,2.53,NA,NA,NA,NA,NA,30,N,12
10228,White,26,Female,3.4,NA,NA,NA,NA,NA,1,N,2
10229,White,30,Male,2.82,19,20,19,19,22,1,M,13
10230,White,32,Female,2.56,20,21,21,20,21,33,N,16
10231,White,22,Female,3.17,NA,NA,NA,NA,NA,100,M,15
10232,White,32,Female,2.63,19,18,21,17,19,3,M,10
10233,Black,24,Male,3.59,NA,NA,NA,NA,NA,3,M,13
10234,White,30,Female,3.69,NA,NA,NA,NA,NA,40,M,14
10235,White,25,Female,3.19,24,27,25,25,23,98,M,14
10236,White,32,Male,3.27,31,32,30,29,32,15,N,7
10237,White,27,Male,2.86,NA,NA,NA,NA,NA,93,N,13
10238,White,23,Male,3.35,NA,NA,NA,NA,NA,1,M,16
10239,White,32,Male,2.67,26,25,26,25,24,89,N,17
10240,Asian,25,Male,3.83,23,23,26,21,26,33,N,2
10241,White,21,Female,3.14,24,24,22,23,25,49,N,2
10242,White,22,Male,2.4,19,19,21,18,18,5,N,16
10243,White,24,Male,2.42,21,19,21,21,23,39,M,6
10244,White,35,Male,2.96,NA,NA,NA,NA,NA,23,N,14
10245,White,23,Male,3.37,22,19,22,21,22,43,N,19
10246,Hispanic,31,Female,3.76,NA,NA,NA,NA,NA,26,N,14
10247,White,29,Female,2.54,23,26,23,23,25,53,M,17
10248,White,18,Male,3.26,18,18,21,18,17,4,N,3
10249,Hispanic,24,Male,3.85,15,14,12,16,14,22,N,16
10250,White,29,Male,2.23,20,19,21,21,22,30,M,1
10251,White,35,Male,3.47,17,17,18,17,20,96,N,13
10252,White,30,Female,2.87,22,20,21,22,20,107,M,8
10253,Black,35,Female,3.89,19,18,19,20,17,115,M,12
10254,Asian,22,Male,3.23,18,17,16,20,17,78,N,16
10255,Hispanic,23,Female,2.9,17,18,16,16,16,108,N,18.5
10256,White,27,Male,2.73,19,20,19,20,16,113,M,14
10257,White,24,Female,3.82,22,22,23,19,20,86,N,14
10258,Asian,32,Male,2.94,24,22,25,23,23,100,M,3
10259,Hispanic,19,Male,2.99,24,26,24,23,25,16,N,15
10260,White,29,Male,3.73,20,18,20,20,21,5,M,16
10261,Asian,22,Female,3.71,17,18,16,14,16,89,N,15
10262,White,28,Female,2.93,NA,NA,NA,NA,NA,1,N,15
10263,White,33,Female,3.24,21,20,21,19,22,114,N,13
10264,White,35,Male,3.54,25,24,22,28,26,116,N,16
10265,White,26,Male,3.85,17,15,16,19,19,107,N,15
10266,White,26,Male,3.47,18,19,20,16,19,27,N,15
10267,Hispanic,27,Male,3.84,27,30,25,27,28,44,M,14
10268,Bi-Racial,23,Male,3.82,21,22,23,22,20,100,M,15
10269,Hispanic,18,Female,3.88,17,16,21,18,16,59,M,15
10270,White,25,Male,3.51,NA,NA,NA,NA,NA,1,N,12
10271,Black,24,Male,3.93,NA,NA,NA,NA,NA,50,N,15
10272,White,19,Female,3.42,NA,NA,NA,NA,NA,114,N,16
10273,Black,28,Female,2.76,18,14,17,17,20,1,M,16
10274,Hispanic,32,Male,3.68,20,18,20,18,22,108,N,6
10275,White,26,Female,2.93,19,21,19,19,16,84,N,13
10276,White,24,Female,3.43,27,30,27,26,24,114,N,3
10277,White,26,Female,2.79,30,30,30,27,30,21,N,15
10278,White,21,Male,3.55,20,19,20,20,18,18,N,17
10279,White,24,Male,3.76,20,19,21,22,21,114,N,2
10280,White,35,Female,2.29,21,22,22,21,23,103,N,6
10281,White,31,Male,3.89,NA,NA,NA,NA,NA,114,M,14
10282,Bi-Racial,32,Male,3.86,23,24,21,21,23,111,N,13
10283,Asian,24,Female,2.35,17,18,18,19,15,22,M,13
10284,White,23,Female,2.84,21,23,23,20,22,31,M,15
10285,White,30,Male,3.54,23,25,24,22,22,108,N,15
10286,White,21,Male,3.59,NA,NA,NA,NA,NA,19,N,16
10287,White,22,Male,3.59,21,20,20,19,23,5,N,15
10288,White,22,Male,3.36,NA,NA,NA,NA,NA,107,N,18
10289,Black,29,Male,3.45,25,26,24,27,25,29,N,12
10290,Hispanic,27,Male,3.07,NA,NA,NA,NA,NA,32,M,3
10291,White,20,Male,3.43,25,26,25,27,26,107,N,15
10292,White,29,Male,3.48,19,20,18,20,18,1,N,17
10293,White,29,Female,3.86,18,18,18,15,18,14,N,15.5
10294,White,28,Male,3.92,19,18,18,20,21,44,N,15
10295,White,26,Female,3.69,27,26,26,27,26,38,M,4
10296,Black,26,Male,2.25,21,21,23,21,22,56,N,15
10297,Hispanic,22,Female,2.78,22,21,23,21,21,58,N,15
10298,White,21,Female,3.56,24,23,25,25,21,50,N,15
10299,White,28,Male,3.88,NA,NA,NA,NA,NA,107,N,12
10300,White,27,Female,3.65,20,18,19,22,20,107,N,18
10301,Asian,31,Male,3.05,20,21,20,19,19,1,M,14
10302,Hispanic,35,Female,2.75,22,23,19,23,22,107,M,16
10303,Asian,31,Female,2.47,NA,NA,NA,NA,NA,40,N,15
10304,White,34,Male,3.66,30,31,32,31,30,86,N,14
10305,White,27,Female,3.12,17,16,19,16,17,30,N,12
10306,Hispanic,34,Male,3.33,27,26,28,25,26,108,M,15
10307,White,35,Female,3.58,19,18,19,20,22,1,M,16
10308,White,23,Female,3.56,26,25,26,26,25,50,N,16
10309,White,26,Female,3.21,18,18,19,21,17,33,N,15
10310,White,21,Female,3.56,NA,NA,NA,NA,NA,122,M,6
10311,Black,26,Male,2.98,19,17,17,19,19,5,M,16
10312,White,23,Male,3.65,32,29,33,31,34,32,M,7
10313,White,19,Male,3.12,26,26,27,26,27,57,N,15
10314,Black,24,Female,3.04,19,18,21,19,21,3,N,12
10315,Hispanic,35,Male,2.97,NA,NA,NA,NA,NA,99,N,13
10316,White,26,Female,3.62,26,26,26,24,25,104,N,16
10317,White,30,Female,2.81,16,15,19,17,16,1,N,15
10318,Hispanic,31,Female,2.61,23,23,21,23,23,55,M,16
10319,White,30,Female,2.99,24,25,26,24,26,31,N,19
10320,Bi-Racial,26,Male,3.01,17,17,18,16,17,1,N,15
10321,White,29,Female,3.26,15,19,16,15,15,29,N,16
10322,White,18,Female,2.78,21,24,21,19,22,74,M,16.5
10323,White,32,Male,3.1,NA,NA,NA,NA,NA,98,N,10
10324,White,20,Female,2.89,20,22,17,22,21,112,N,14
10325,Hispanic,20,Male,3.76,NA,NA,NA,NA,NA,1,M,6
10326,Asian,27,Female,3.21,NA,NA,NA,NA,NA,1,M,8
10327,White,32,Male,3.04,NA,NA,NA,NA,NA,116,M,14
10328,White,28,Female,2.7,NA,NA,NA,NA,NA,32,M,19
10329,White,33,Male,3.46,25,26,24,23,26,23,M,14
10330,Hispanic,27,Female,3.39,18,17,19,17,16,111,M,15
10331,Hispanic,34,Male,3.5,20,20,18,21,20,19,N,6
10332,White,29,Female,2.95,25,26,25,27,23,107,M,17
10333,Black,19,Female,3.29,NA,NA,NA,NA,NA,89,M,16
10334,White,30,Male,3.28,21,22,21,20,18,1,N,14
10335,White,26,Female,2.5,19,19,18,20,20,107,M,15
10336,Hispanic,19,Female,2.77,25,25,26,26,24,31,N,15
10337,White,23,Female,3.22,18,21,19,17,20,122,N,3
10338,Hispanic,18,Female,2.87,30,33,28,32,27,98,N,15
10339,White,27,Male,3.48,21,20,21,20,23,17,M,16
10340,Black,18,Male,2.58,23,21,22,22,22,53,N,16
10341,Hispanic,30,Female,2.78,21,24,20,20,21,20,M,9
10342,Bi-Racial,28,Female,3.41,22,20,25,22,22,89,N,16
10343,Black,34,Female,2.8,25,24,27,25,26,5,N,3
10344,White,24,Male,3.04,29,28,29,29,31,1,N,18
10345,Black,31,Male,3.66,NA,NA,NA,NA,NA,107,N,12
10346,Asian,30,Female,3.88,20,21,20,21,19,1,N,15
10347,White,26,Male,3.94,20,20,18,22,20,75,N,14
10348,White,18,Male,2.85,22,22,21,20,22,5,N,16
10349,Bi-Racial,31,Male,2.78,31,29,30,32,32,1,N,12
10350,Asian,26,Male,3.84,NA,NA,NA,NA,NA,21,N,18
10351,White,30,Female,2.58,17,15,17,14,14,43,M,14
10352,White,22,Male,3.01,21,21,20,23,21,4,M,12
10353,White,25,Male,2.73,24,23,21,26,26,100,N,2
10354,Black,24,Female,3.42,26,25,25,28,24,99,M,3
10355,White,34,Male,2.3,22,22,24,18,21,100,N,12
10356,Black,20,Male,2.55,NA,NA,NA,NA,NA,106,N,14
10357,White,31,Male,2.67,24,25,27,23,24,100,N,15
10358,White,18,Female,3.1,NA,NA,NA,NA,NA,89,M,12
10359,White,19,Male,2.59,24,23,25,25,24,71,N,12
10360,White,33,Male,3.74,18,17,16,17,19,107,N,16
10361,Asian,20,Male,2.78,18,18,19,18,21,58,N,12
10362,Black,33,Male,3.13,17,18,19,19,16,104,M,15
10363,White,34,Male,2.67,22,22,21,22,22,1,N,19
10364,White,18,Female,3.48,23,24,23,24,26,85,M,13
10365,White,20,Male,3.43,17,16,18,16,18,40,N,15
10366,White,35,Female,3.18,22,21,25,26,22,54,N,17
10367,White,26,Female,3.7,26,27,27,25,25,109,N,15
10368,White,31,Female,3.45,NA,NA,NA,NA,NA,1,M,17
10369,White,28,Female,3.45,21,22,22,21,21,74,M,15
10370,White,28,Male,2.64,NA,NA,NA,NA,NA,88,N,14
10371,Black,18,Male,3.27,22,20,22,24,24,31,M,16
10372,Native,32,Male,3.98,NA,NA,NA,NA,NA,30,N,12
10373,White,22,Male,3.63,21,19,21,22,19,5,N,3
10374,White,29,Female,3.4,19,21,20,18,19,8,N,16
10375,White,33,Male,2.97,26,25,28,25,29,30,N,5
10376,Hispanic,24,Female,2.88,NA,NA,NA,NA,NA,114,M,12
10377,Hispanic,35,Male,3.69,21,20,22,21,20,87,N,15
10378,White,35,Female,2.68,NA,NA,NA,NA,NA,50,M,3
10379,White,34,Male,3.83,19,19,19,21,20,14,N,10
10380,White,33,Female,2.71,17,17,17,17,18,108,M,14
10381,White,30,Female,2.82,22,22,21,22,20,4,M,15
10382,White,27,Male,3.89,NA,NA,NA,NA,NA,107,N,7
10383,White,29,Female,2.95,NA,NA,NA,NA,NA,25,N,16
10384,Black,22,Male,3.61,22,21,22,26,22,107,N,19
10385,White,27,Female,2.96,NA,NA,NA,NA,NA,5,N,12
10386,White,29,Male,3.67,NA,NA,NA,NA,NA,98,N,18
10387,White,34,Female,3.08,NA,NA,NA,NA,NA,57,M,13
10388,Black,20,Female,3.65,NA,NA,NA,NA,NA,5,N,12
10389,White,33,Female,3.22,NA,NA,NA,NA,NA,30,N,18
10390,White,34,Male,3.51,22,20,19,20,21,107,N,9
10391,White,25,Female,3.19,NA,NA,NA,NA,NA,30,N,15
10392,Hispanic,20,Female,2.35,NA,NA,NA,NA,NA,122,M,12
10393,White,20,Female,3.69,18,19,18,18,18,89,N,6
10394,White,35,Female,3.66,24,25,22,25,22,1,N,15
10395,Black,23,Female,3.34,NA,NA,NA,NA,NA,31,M,12
10396,White,22,Female,3.57,17,18,14,14,17,105,M,16
10397,White,34,Female,3.32,20,20,17,19,18,87,N,15
10398,Black,18,Female,2.62,NA,NA,NA,NA,NA,31,N,16
10399,White,25,Female,3.04,30,30,29,31,27,44,N,15
10400,White,24,Male,2.95,24,26,24,24,23,22,N,9
10401,Black,31,Female,2.62,19,19,19,21,20,100,N,15
10402,Black,20,Male,3.79,24,23,24,20,24,5,N,12
10403,Hispanic,30,Female,3.99,NA,NA,NA,NA,NA,31,M,13
10404,Black,19,Female,2.76,23,24,22,23,22,43,N,14
10405,Asian,35,Male,3.21,21,21,20,22,21,24,N,16
10406,Bi-Racial,23,Male,3.57,21,21,20,22,21,20,M,3
10407,Bi-Racial,25,Male,2.6,19,19,18,18,17,9,N,15
10408,White,32,Female,3.97,NA,NA,NA,NA,NA,31,N,17
10409,White,21,Female,3.04,19,19,16,21,19,32,N,7
10410,White,31,Male,3.25,19,22,20,20,19,89,N,12
10411,White,32,Male,2.79,NA,NA,NA,NA,NA,100,M,15
10412,White,26,Female,3.01,25,23,25,24,25,5,M,9
10413,White,35,Male,3.91,29,28,30,29,30,50,M,12
10414,Bi-Racial,19,Male,3.99,20,21,20,19,19,115,N,16
10415,White,26,Male,2.36,19,18,20,20,22,49,M,12
10416,White,33,Male,2.39,28,27,29,28,28,29,M,19
10417,White,29,Female,2.8,NA,NA,NA,NA,NA,1,N,6
10418,White,34,Male,3.29,NA,NA,NA,NA,NA,69,N,14
10419,White,28,Female,3.02,NA,NA,NA,NA,NA,50,N,12
10420,White,18,Female,1.8,25,24,27,26,25,119,N,3
10421,Hispanic,27,Female,3.32,24,26,26,25,24,46,M,15
10422,White,20,Female,3.93,27,27,25,26,28,93,M,13
10423,Hispanic,24,Male,3.37,NA,NA,NA,NA,NA,1,N,16
10424,White,32,Male,3.39,27,28,24,27,28,83,M,2
10425,White,35,Female,2.76,NA,NA,NA,NA,NA,114,N,16
10426,Hispanic,21,Male,3.63,NA,NA,NA,NA,NA,19,M,14
10427,Black,22,Female,3.69,19,20,19,18,21,105,N,5
10428,White,34,Female,3.31,28,29,26,29,29,14,N,2
10429,White,27,Male,3.71,25,26,27,25,23,87,N,6
10430,White,20,Male,2.97,17,16,13,19,18,69,N,6
10431,White,33,Female,2.88,NA,NA,NA,NA,NA,5,N,15
10432,White,18,Female,2.59,24,26,22,26,26,1,M,15
10433,White,19,Male,3.06,25,24,24,22,28,10,N,14
10434,White,26,Male,3.08,NA,NA,NA,NA,NA,88,N,15
10435,White,25,Female,2.85,20,19,20,17,20,100,N,13
10436,White,33,Female,3.18,22,22,22,22,22,23,N,12
10437,White,29,Female,3.61,NA,NA,NA,NA,NA,100,N,13
10438,White,25,Female,3.73,NA,NA,NA,NA,NA,5,M,15
10439,Hispanic,31,Male,3.1,NA,NA,NA,NA,NA,86,M,9
10440,White,18,Female,2.66,NA,NA,NA,NA,NA,18,N,13
10441,White,19,Male,3.43,26,27,25,29,29,112,N,7
10442,White,34,Female,3.85,NA,NA,NA,NA,NA,88,M,12
10443,Hispanic,27,Female,3.63,NA,NA,NA,NA,NA,111,N,13
10444,White,30,Male,2.36,NA,NA,NA,NA,NA,107,M,18
10445,White,21,Male,2.92,17,19,19,19,15,4,M,18
10446,White,23,Male,3.49,16,18,14,18,17,84,N,15
10447,White,32,Male,2.97,21,21,21,20,22,88,N,15
10448,Black,19,Male,3.55,16,16,17,19,15,9,N,16
10449,White,32,Male,2.84,19,18,19,16,21,55,N,13
10450,White,25,Female,3.34,21,19,20,20,20,33,M,13
10451,White,32,Female,3.28,23,25,25,26,19,103,M,14
10452,White,32,Female,3.33,20,21,20,18,20,1,N,16
10453,White,24,Female,3.49,28,28,26,26,30,86,N,15
10454,White,26,Male,3.28,NA,NA,NA,NA,NA,43,N,7
10455,White,32,Female,3.01,NA,NA,NA,NA,NA,114,N,15
10456,White,35,Female,3.43,26,27,24,26,28,33,N,14
